gob_offset,flag,uncomp_size,crc32,name,path,method
0xb25800,122,65536,0x8e57af0d,,gfc_extracted\block_00731\block_00731.bin,content
0xb2a800,122,65536,0xfc2d592f,,gfc_extracted\block_00732\block_00732.bin,content
0xb33000,122,65536,0xd95f5337,,gfc_extracted\block_00733\block_00733.bin,content
0xb39800,122,65536,0x5a04a484,,gfc_extracted\block_00734\block_00734.bin,content
0xb40000,122,65536,0xdcbb676d,,gfc_extracted\block_00735\block_00735.bin,content
0xb45000,122,65536,0xb19514bd,,gfc_extracted\block_00736\block_00736.bin,content
0xb49000,122,65536,0xaf46fb3e,,gfc_extracted\block_00737\block_00737.bin,content
0xb4f000,122,65536,0x3991cd68,,gfc_extracted\block_00738\block_00738.bin,content
0xb53800,122,65536,0x68eb6ea7,,gfc_extracted\block_00739\block_00739.bin,content
0xb59000,122,65536,0xa0bfcdf4,,gfc_extracted\block_00740\block_00740.bin,content
0xb5b800,122,65536,0x7e2bf502,,gfc_extracted\block_00741\block_00741.bin,content
0xb62000,122,65536,0xe520f9cf,,gfc_extracted\block_00742\block_00742.bin,content
0xb68800,122,65536,0xee8fc800,,gfc_extracted\block_00743\block_00743.bin,content
0xb6e000,122,65536,0x50e56ffa,,gfc_extracted\block_00744\block_00744.bin,content
0xb72000,122,65536,0x617a375d,,gfc_extracted\block_00745\block_00745.bin,content
0xb77000,122,65536,0x75eb4ff5,,gfc_extracted\block_00746\block_00746.bin,content
0xb7c800,122,65536,0x21982144,,gfc_extracted\block_00747\block_00747.bin,content
0xb83000,122,65536,0xab55256d,,gfc_extracted\block_00748\block_00748.bin,content
0xb88000,122,21864,0xe35de32b,,gfc_extracted\block_00749\block_00749.bin,content
0xb8a800,122,24416,0x8acefc87,.\common\gfx\tracks\earth2_levelinfo_ranking.csv,gfc_extracted\./common/gfx/tracks/earth2_levelinfo_ranking.csv,crc
0xb8e000,122,65536,0x59955332,,gfc_extracted\block_00751\block_00751.bin,content
0xb90000,122,65536,0x71eb49ab,,gfc_extracted\block_00752\block_00752.bin,content
0xb93000,122,65536,0xa1eef94d,,gfc_extracted\block_00753\block_00753.bin,content
0xb96800,122,65536,0x7d70efba,,gfc_extracted\block_00754\block_00754.bin,content
0xb9e800,122,65536,0xc9f0a4f2,,gfc_extracted\block_00755\block_00755.bin,content
0xba6000,122,65536,0xbad35692,,gfc_extracted\block_00756\block_00756.bin,content
0xbae000,122,4034,0x9fe18a0d,,gfc_extracted\block_00757\block_00757.bin,content
0xbaf000,122,65536,0x20a85b5c,,gfc_extracted\block_00758\block_00758.bin,content
0xbb1800,122,65536,0xad981f09,,gfc_extracted\block_00759\block_00759.bin,content
0xbb4000,122,65536,0x1c60ed55,,gfc_extracted\block_00760\block_00760.bin,content
0xbba800,122,65536,0x453e0c3,,gfc_extracted\block_00761\block_00761.bin,content
0xbc2800,122,47394,0x76c5fcbf,,gfc_extracted\block_00762\block_00762.bin,content
0xbc7800,48,2043,0x1bc35891,,gfc_extracted\block_00763\block_00763.png,content
0xbc8000,122,20156,0x9dc4449e,.\common\gfx\extanim\earth3-anim-cam.igb,gfc_extracted\./common/gfx/extanim/earth3-anim-cam.igb,crc
0xbca800,122,5548,0x2bc2e892,.\common\hud\maps\earth2.png,gfc_extracted\./common/hud/maps/earth2.png,crc
0xbcb800,122,4400,0x6c6d6953,.\ps2\audio\frutleav.vag,gfc_extracted\./ps2/audio/frutleav.vag,crc
0xbcc800,122,4544,0x70dd6991,.\ps2\audio\frutland.vag,gfc_extracted\./ps2/audio/frutland.vag,crc
0xbcd800,122,44544,0x9058d54e,.\ps2\audio\frutdur2.vag,gfc_extracted\./ps2/audio/frutdur2.vag,crc
0xbd7000,122,4656,0x63d9541b,.\ps2\audio\fruthit.vag,gfc_extracted\./ps2/audio/fruthit.vag,crc
0xbd8000,122,5616,0xe1f0140a,.\ps2\audio\furnace.vag,gfc_extracted\./ps2/audio/furnace.vag,crc
0xbd9800,122,16048,0xc4273184,.\ps2\audio\jnglcall.vag,gfc_extracted\./ps2/audio/jnglcall.vag,crc
0xbdd000,122,2144,0x4b49693d,.\ps2\audio\jnglbrd2.vag,gfc_extracted\./ps2/audio/jnglbrd2.vag,crc
0xbdd800,122,9504,0x8999d936,.\ps2\audio\jungle4.vag,gfc_extracted\./ps2/audio/jungle4.vag,crc
0xbdf800,122,3744,0x887d7dc8,.\ps2\audio\jungle6.vag,gfc_extracted\./ps2/audio/jungle6.vag,crc
0xbe0800,122,12816,0x9be69646,.\ps2\audio\jungle8.vag,gfc_extracted\./ps2/audio/jungle8.vag,crc
0xbe3000,122,11936,0xcc00848a,.\ps2\audio\jungle9.vag,gfc_extracted\./ps2/audio/jungle9.vag,crc
0xbe5800,122,8768,0x46c0e4e0,.\ps2\audio\msfire.vag,gfc_extracted\./ps2/audio/msfire.vag,crc
0xbe7800,122,8736,0x6f910aed,.\ps2\audio\jungle2.vag,gfc_extracted\./ps2/audio/jungle2.vag,crc
0xbe9000,122,4784,0xedeec73e,.\ps2\audio\jungle3.vag,gfc_extracted\./ps2/audio/jungle3.vag,crc
0xbea800,122,5872,0xaae24420,.\ps2\audio\jnglbug1.vag,gfc_extracted\./ps2/audio/jnglbug1.vag,crc
0xbec000,122,5968,0x6ae2c05c,.\ps2\audio\kartbget.vag,gfc_extracted\./ps2/audio/kartbget.vag,crc
0xbed800,122,11008,0xe1d615fb,.\ps2\audio\scrnchng.vag,gfc_extracted\./ps2/audio/scrnchng.vag,crc
0xbf0000,122,11088,0xee6e2172,.\ps2\audio\ropecrk2.vag,gfc_extracted\./ps2/audio/ropecrk2.vag,crc
0xbf2800,48,67579,0x39a7dd1b,,gfc_extracted\block_00784\block_00784.png,content
0xc03000,48,67579,0x67bea417,,gfc_extracted\block_00785\block_00785.bin,content
0xc13800,48,67579,0x2f994173,,gfc_extracted\block_00786\block_00786.bin,content
0xc24000,48,67579,0xfcbc553a,,gfc_extracted\block_00787\block_00787.bin,content
0xc34800,48,67579,0x751c4fc5,,gfc_extracted\block_00788\block_00788.bin,content
0xc45000,48,32763,0x9ddddb5d,,gfc_extracted\block_00789\block_00789.bin,content
0xc4d000,48,67579,0x75eddf8e,,gfc_extracted\block_00790\block_00790.png,content
0xc5d800,48,67579,0x2a0c53a7,,gfc_extracted\block_00791\block_00791.bin,content
0xc6e000,48,67579,0xf8d9a9dc,,gfc_extracted\block_00792\block_00792.bin,content
0xc7e800,48,67579,0xcbcedbe9,,gfc_extracted\block_00793\block_00793.bin,content
0xc8f000,48,67579,0x7ccd9416,,gfc_extracted\block_00794\block_00794.bin,content
0xc9f800,48,24571,0xe2d3d27d,,gfc_extracted\block_00795\block_00795.bin,content
0xca5800,122,956,0x5ff86729,.\common\animations\earth3_anim_sounds.csv,gfc_extracted\./common/animations/earth3_anim_sounds.csv,crc
0xca6000,122,207,0xd65b0313,.\common\audio\earth3_3devents.csv,gfc_extracted\./common/audio/earth3_3devents.csv,crc
0xca6800,122,769,0x7c8c26eb,.\common\audio\earth3_envpointsounds.csv,gfc_extracted\./common/audio/earth3_envpointsounds.csv,crc
0xca7000,122,1429,0xe4f91199,.\common\audio\earth3_envtubesounds.csv,gfc_extracted\./common/audio/earth3_envtubesounds.csv,crc
0xca7800,122,421,0xb396e910,.\common\audio\earth3_listenerregions.csv,gfc_extracted\./common/audio/earth3_listenerregions.csv,crc
0xca8000,48,2043,0xb65039f3,,gfc_extracted\block_00801\block_00801.csv,content
0xca8800,122,298,0x699a53fa,.\common\gfx\sfx\arena2_hhf.csv,gfc_extracted\./common/gfx/sfx/arena2_hhf.csv,crc
0xca9000,122,65536,0x49509d0f,,gfc_extracted\block_00803\block_00803.bin,content
0xcb3000,122,42154,0x95a2e598,,gfc_extracted\block_00804\block_00804.bin,content
0xcb8000,122,2860,0x8fdc27f1,.\common\obstacles\earth3_phantoms.csv,gfc_extracted\./common/obstacles/earth3_phantoms.csv,crc
0xcb8800,122,1401,0x85819233,.\common\obstacles\earth3_timers.csv,gfc_extracted\./common/obstacles/earth3_timers.csv,crc
0xcb9000,122,772,0x8f9553be,.\common\obstacles\fenom1_actions.csv,gfc_extracted\./common/obstacles/fenom1_actions.csv,crc
0xcb9800,122,65536,0x97568e0b,,gfc_extracted\block_00808\block_00808.bin,content
0xcbb800,122,65536,0x3ccad78e,,gfc_extracted\block_00809\block_00809.bin,content
0xcbc800,122,65536,0x1eb35071,,gfc_extracted\block_00810\block_00810.bin,content
0xcbd800,122,65536,0x4c496ff2,,gfc_extracted\block_00811\block_00811.bin,content
0xcbf000,122,65536,0xb1127032,,gfc_extracted\block_00812\block_00812.bin,content
0xcc3000,122,65536,0x645a249b,,gfc_extracted\block_00813\block_00813.bin,content
0xcc6800,122,65536,0xe9183f58,,gfc_extracted\block_00814\block_00814.bin,content
0xcca800,122,65536,0x3e1a7c7c,,gfc_extracted\block_00815\block_00815.bin,content
0xccf800,122,65536,0x4c822e49,,gfc_extracted\block_00816\block_00816.bin,content
0xcd4800,122,65536,0x54fb5c2e,,gfc_extracted\block_00817\block_00817.bin,content
0xcdb000,122,65536,0x19496b21,,gfc_extracted\block_00818\block_00818.bin,content
0xce2000,122,65536,0xbcba6913,,gfc_extracted\block_00819\block_00819.bin,content
0xceb800,122,65536,0xc880129,,gfc_extracted\block_00820\block_00820.bin,content
0xcf5800,122,65536,0xe14b5622,,gfc_extracted\block_00821\block_00821.bin,content
0xcfe800,122,65536,0x448b7bb7,,gfc_extracted\block_00822\block_00822.bin,content
0xd06000,122,65536,0x68fc9c12,,gfc_extracted\block_00823\block_00823.bin,content
0xd0d800,122,65536,0xa4e6dcb3,,gfc_extracted\block_00824\block_00824.bin,content
0xd15000,122,65536,0xcffe9756,,gfc_extracted\block_00825\block_00825.bin,content
0xd1d800,122,65536,0x58c9148e,,gfc_extracted\block_00826\block_00826.bin,content
0xd24000,122,65536,0x4b98f63d,,gfc_extracted\block_00827\block_00827.bin,content
0xd28000,122,65536,0x476fbd2a,,gfc_extracted\block_00828\block_00828.bin,content
0xd2f800,122,65536,0xc41e725d,,gfc_extracted\block_00829\block_00829.bin,content
0xd38000,122,65536,0x837d4b4b,,gfc_extracted\block_00830\block_00830.bin,content
0xd40800,122,65536,0x13653f3f,,gfc_extracted\block_00831\block_00831.bin,content
0xd44000,122,65536,0xf5d244a9,,gfc_extracted\block_00832\block_00832.bin,content
0xd4d800,122,65536,0x9851dceb,,gfc_extracted\block_00833\block_00833.bin,content
0xd56000,122,65536,0x71703d0f,,gfc_extracted\block_00834\block_00834.bin,content
0xd5e800,122,65536,0xa2ce5672,,gfc_extracted\block_00835\block_00835.bin,content
0xd69000,122,65536,0xda04744e,,gfc_extracted\block_00836\block_00836.bin,content
0xd70000,122,65536,0xb84914e5,,gfc_extracted\block_00837\block_00837.bin,content
0xd76800,122,65536,0x80bf45df,,gfc_extracted\block_00838\block_00838.bin,content
0xd7c800,122,65536,0x44d3de93,,gfc_extracted\block_00839\block_00839.bin,content
0xd82800,122,65536,0x3b65913,,gfc_extracted\block_00840\block_00840.bin,content
0xd8b000,122,65536,0x1797fc24,,gfc_extracted\block_00841\block_00841.bin,content
0xd93000,122,65536,0xb7ea727b,,gfc_extracted\block_00842\block_00842.bin,content
0xd99800,122,65536,0xe87acb89,,gfc_extracted\block_00843\block_00843.bin,content
0xda0000,122,65536,0x4c55e376,,gfc_extracted\block_00844\block_00844.bin,content
0xda8800,122,65536,0xf399f6c6,,gfc_extracted\block_00845\block_00845.bin,content
0xdaf800,122,65536,0xc92d2123,,gfc_extracted\block_00846\block_00846.bin,content
0xdb4000,122,65536,0x369fdace,,gfc_extracted\block_00847\block_00847.bin,content
0xdba000,122,65536,0xd9b74f70,,gfc_extracted\block_00848\block_00848.bin,content
0xdc1800,122,65536,0xdfadbe13,,gfc_extracted\block_00849\block_00849.bin,content
0xdc7800,122,65536,0xc0d4c732,,gfc_extracted\block_00850\block_00850.bin,content
0xdcc800,122,65536,0xbffd1926,,gfc_extracted\block_00851\block_00851.bin,content
0xdd1800,122,65536,0x832e4d9d,,gfc_extracted\block_00852\block_00852.bin,content
0xdd8800,122,65536,0x6cc5ff5c,,gfc_extracted\block_00853\block_00853.bin,content
0xddf800,122,65536,0x9c103d5b,,gfc_extracted\block_00854\block_00854.bin,content
0xde5000,122,65536,0x3ae03d19,,gfc_extracted\block_00855\block_00855.bin,content
0xde9000,122,65536,0x2d366f23,,gfc_extracted\block_00856\block_00856.bin,content
0xdee800,122,65536,0xfafb7efc,,gfc_extracted\block_00857\block_00857.bin,content
0xdf5800,122,65536,0xbdbcb37b,,gfc_extracted\block_00858\block_00858.bin,content
0xdfb000,122,65536,0xc6082fb9,,gfc_extracted\block_00859\block_00859.bin,content
0xe01800,122,65536,0xb577df0e,,gfc_extracted\block_00860\block_00860.bin,content
0xe09000,122,65536,0x3b9648cb,,gfc_extracted\block_00861\block_00861.bin,content
0xe11000,122,65536,0xf9945b10,,gfc_extracted\block_00862\block_00862.bin,content
0xe17800,122,65536,0x2f5b7a7d,,gfc_extracted\block_00863\block_00863.bin,content
0xe1e000,122,65536,0x20615862,,gfc_extracted\block_00864\block_00864.bin,content
0xe23000,122,7550,0x924cfe61,,gfc_extracted\block_00865\block_00865.bin,content
0xe24000,122,30626,0x4fc763ac,.\common\gfx\tracks\earth3_levelinfo_ranking.csv,gfc_extracted\./common/gfx/tracks/earth3_levelinfo_ranking.csv,crc
0xe28800,122,65536,0xceff03bb,,gfc_extracted\block_00867\block_00867.bin,content
0xe2a800,122,65536,0xc484ef82,,gfc_extracted\block_00868\block_00868.bin,content
0xe2d800,122,65536,0xb85f0bc1,,gfc_extracted\block_00869\block_00869.bin,content
0xe34800,122,65536,0x5d0bbd55,,gfc_extracted\block_00870\block_00870.bin,content
0xe3a800,122,65536,0xcb74ed6a,,gfc_extracted\block_00871\block_00871.bin,content
0xe41800,122,65536,0xae2c28b9,,gfc_extracted\block_00872\block_00872.bin,content
0xe49000,122,5918,0x5ae4f61f,,gfc_extracted\block_00873\block_00873.bin,content
0xe49800,48,2043,0xc5aa992,,gfc_extracted\block_00874\block_00874.png,content
0xe4a000,122,1113,0x121c745e,.\common\animations\fenom1_anims.csv,gfc_extracted\./common/animations/fenom1_anims.csv,crc
0xe4a800,122,33056,0x80110e9b,.\ps2\gfx\extanim\bouncepad.igb,gfc_extracted\./ps2/gfx/extanim/bouncepad.igb,crc
0xe4d800,122,30106,0xc00fdc06,.\ps2\gfx\extanim\crane.igb,gfc_extracted\./ps2/gfx/extanim/crane.igb,crc
0xe50800,122,17490,0x58d23da7,.\ps2\gfx\extanim\e1_startbanner.igb,gfc_extracted\./ps2/gfx/extanim/e1_startbanner.igb,crc
0xe52000,122,20156,0x8c081927,.\common\gfx\extanim\fenom1-anim-cam.igb,gfc_extracted\./common/gfx/extanim/fenom1-anim-cam.igb,crc
0xe54800,122,32624,0x6af4a4f3,.\ps2\gfx\extanim\jumpramp.igb,gfc_extracted\./ps2/gfx/extanim/jumpramp.igb,crc
0xe57000,122,30980,0x28de102c,.\ps2\gfx\extanim\rotatespout.igb,gfc_extracted\./ps2/gfx/extanim/rotatespout.igb,crc
0xe59800,122,32224,0x4255fb38,.\ps2\gfx\fonts\alphadance.igb,gfc_extracted\./ps2/gfx/fonts/alphadance.igb,crc
0xe5c800,122,4788,0xbeb9aaf9,.\common\hud\maps\earth3.png,gfc_extracted\./common/hud/maps/earth3.png,crc
0xe5d800,122,11456,0x35b12012,.\ps2\audio\landhop1.vag,gfc_extracted\./ps2/audio/landhop1.vag,crc
0xe60000,122,5024,0xe1a9a635,.\ps2\audio\cblswsh2.vag,gfc_extracted\./ps2/audio/cblswsh2.vag,crc
0xe61800,122,3872,0xf20eb114,.\ps2\audio\cicada.vag,gfc_extracted\./ps2/audio/cicada.vag,crc
0xe62800,122,20288,0x664c21ff,.\ps2\audio\cblswsh1.vag,gfc_extracted\./ps2/audio/cblswsh1.vag,crc
0xe66800,122,12704,0x7e327cac,.\ps2\audio\flame2.vag,gfc_extracted\./ps2/audio/flame2.vag,crc
0xe69800,122,8400,0x82556811,.\ps2\audio\flipspin.vag,gfc_extracted\./ps2/audio/flipspin.vag,crc
0xe6b800,122,15984,0x3479f23,.\ps2\audio\cricket3.vag,gfc_extracted\./ps2/audio/cricket3.vag,crc
0xe6f000,122,11504,0xa92e32e2,.\ps2\audio\frutchmp.vag,gfc_extracted\./ps2/audio/frutchmp.vag,crc
0xe71800,122,4864,0x4b8039aa,.\ps2\audio\crnch1fx.vag,gfc_extracted\./ps2/audio/crnch1fx.vag,crc
0xe73000,122,5840,0x5e9ae16f,.\ps2\audio\jungle1.vag,gfc_extracted\./ps2/audio/jungle1.vag,crc
0xe74800,122,4816,0x9a251303,.\ps2\audio\owl2.vag,gfc_extracted\./ps2/audio/owl2.vag,crc
0xe75800,122,5088,0xabc81fe5,.\ps2\audio\oxidefx1.vag,gfc_extracted\./ps2/audio/oxidefx1.vag,crc
0xe77000,122,12432,0x817bb342,.\ps2\audio\sparkyin.vag,gfc_extracted\./ps2/audio/sparkyin.vag,crc
0xe7a000,122,21904,0x80552e5c,.\ps2\audio\bombrol2.vag,gfc_extracted\./ps2/audio/bombrol2.vag,crc
0xe7f000,48,67579,0x196be714,,gfc_extracted\block_00898\block_00898.png,content
0xe8f800,48,67579,0xd063101b,,gfc_extracted\block_00899\block_00899.bin,content
0xea0000,48,67579,0xe0fc55a4,,gfc_extracted\block_00900\block_00900.bin,content
0xeb0800,48,67579,0x1acdf519,,gfc_extracted\block_00901\block_00901.bin,content
0xec1000,48,67579,0x486eb97e,,gfc_extracted\block_00902\block_00902.bin,content
0xed1800,48,26619,0x331e7823,,gfc_extracted\block_00903\block_00903.bin,content
0xed8000,122,416,0xcb4ec96a,.\common\animations\barin1_anim_sounds.csv,gfc_extracted\./common/animations/barin1_anim_sounds.csv,crc
0xed8800,122,207,0xaf721000,.\common\audio\barin1_3devents.csv,gfc_extracted\./common/audio/barin1_3devents.csv,crc
0xed9000,122,963,0x6192029c,.\common\audio\barin1_envpointsounds.csv,gfc_extracted\./common/audio/barin1_envpointsounds.csv,crc
0xed9800,122,2394,0xe119569,.\common\audio\barin1_envtubesounds.csv,gfc_extracted\./common/audio/barin1_envtubesounds.csv,crc
0xeda000,122,424,0xe084276d,.\common\audio\barin1_listenerregions.csv,gfc_extracted\./common/audio/barin1_listenerregions.csv,crc
0xeda800,48,2043,0x676e4e67,,gfc_extracted\block_00909\block_00909.csv,content
0xedb000,122,298,0x699a53fa,.\common\gfx\sfx\arena2_hhf.csv,gfc_extracted\./common/gfx/sfx/arena2_hhf.csv,crc
0xedb800,122,195,0x558886d0,.\common\gfx\sfx\barin2_hhf.csv,gfc_extracted\./common/gfx/sfx/barin2_hhf.csv,crc
0xedc000,122,65536,0x8715ef0d,,gfc_extracted\block_00912\block_00912.bin,content
0xee6800,122,65536,0x762a5d43,,gfc_extracted\block_00913\block_00913.bin,content
0xef0000,122,38589,0x122e4098,,gfc_extracted\block_00914\block_00914.bin,content
0xef4000,122,527,0x6c1dd68,.\common\obstacles\barin1_phantoms.csv,gfc_extracted\./common/obstacles/barin1_phantoms.csv,crc
0xef4800,122,202,0x1b2a8cf1,.\common\obstacles\barin2_actions.csv,gfc_extracted\./common/obstacles/barin2_actions.csv,crc
0xef5000,122,65536,0x3c2d61eb,,gfc_extracted\block_00917\block_00917.bin,content
0xef7000,122,65536,0x4214949e,,gfc_extracted\block_00918\block_00918.bin,content
0xef8800,122,65536,0x50112f28,,gfc_extracted\block_00919\block_00919.bin,content
0xefc800,122,65536,0xa46b34c6,,gfc_extracted\block_00920\block_00920.bin,content
0xf01000,122,65536,0x9cb799d7,,gfc_extracted\block_00921\block_00921.bin,content
0xf06800,122,65536,0x508b3669,,gfc_extracted\block_00922\block_00922.bin,content
0xf10000,122,65536,0xe94b8e88,,gfc_extracted\block_00923\block_00923.bin,content
0xf19800,122,65536,0x81e765d5,,gfc_extracted\block_00924\block_00924.bin,content
0xf20800,122,65536,0x31ec27cd,,gfc_extracted\block_00925\block_00925.bin,content
0xf28800,122,65536,0x461e9ddb,,gfc_extracted\block_00926\block_00926.bin,content
0xf2f800,122,65536,0xc58f30c8,,gfc_extracted\block_00927\block_00927.bin,content
0xf37000,122,65536,0xbf555d4a,,gfc_extracted\block_00928\block_00928.bin,content
0xf41000,122,65536,0xda9f8306,,gfc_extracted\block_00929\block_00929.bin,content
0xf48000,122,65536,0x44e701c8,,gfc_extracted\block_00930\block_00930.bin,content
0xf4f800,122,65536,0xa2af1ca5,,gfc_extracted\block_00931\block_00931.bin,content
0xf56000,122,65536,0x4fb53c47,,gfc_extracted\block_00932\block_00932.bin,content
0xf5d000,122,65536,0x4f75fe78,,gfc_extracted\block_00933\block_00933.bin,content
0xf66000,122,65536,0x80928307,,gfc_extracted\block_00934\block_00934.bin,content
0xf6c000,122,65536,0x494a71e7,,gfc_extracted\block_00935\block_00935.bin,content
0xf72800,122,65536,0xf626dea9,,gfc_extracted\block_00936\block_00936.bin,content
0xf7a000,122,65536,0xe17e7a0,,gfc_extracted\block_00937\block_00937.bin,content
0xf82800,122,65536,0x1a91635b,,gfc_extracted\block_00938\block_00938.bin,content
0xf8a800,122,65536,0x19568ec8,,gfc_extracted\block_00939\block_00939.bin,content
0xf91000,122,65536,0xdfabb9c8,,gfc_extracted\block_00940\block_00940.bin,content
0xf98800,122,65536,0xd8cc4693,,gfc_extracted\block_00941\block_00941.bin,content
0xfa1800,122,65536,0xca79809b,,gfc_extracted\block_00942\block_00942.csv,content
0xfa9800,122,65536,0x56e5670e,,gfc_extracted\block_00943\block_00943.bin,content
0xfb0800,122,65536,0x9f8cc1c7,,gfc_extracted\block_00944\block_00944.bin,content
0xfb5000,122,65536,0x86451abc,,gfc_extracted\block_00945\block_00945.bin,content
0xfbc000,122,65536,0x52c1e3d7,,gfc_extracted\block_00946\block_00946.bin,content
0xfc2800,122,65536,0xc2f12215,,gfc_extracted\block_00947\block_00947.bin,content
0xfc9800,122,65536,0xa6a74639,,gfc_extracted\block_00948\block_00948.bin,content
0xfd2800,122,65536,0xb7a6691b,,gfc_extracted\block_00949\block_00949.bin,content
0xfda000,122,65536,0xd6757120,,gfc_extracted\block_00950\block_00950.bin,content
0xfe1000,122,65536,0x62627dc8,,gfc_extracted\block_00951\block_00951.bin,content
0xfe7800,122,65536,0xf78916a5,,gfc_extracted\block_00952\block_00952.csv,content
0xff0800,122,65536,0x5f19313e,,gfc_extracted\block_00953\block_00953.bin,content
0xffb000,122,65536,0xefe1cc1b,,gfc_extracted\block_00954\block_00954.bin,content
0x1002800,122,65536,0xb000690c,,gfc_extracted\block_00955\block_00955.bin,content
0x1009000,122,65536,0x964b89b,,gfc_extracted\block_00956\block_00956.bin,content
0x100f800,122,65536,0x7225218b,,gfc_extracted\block_00957\block_00957.bin,content
0x1018000,122,65536,0x1d6f2cfe,,gfc_extracted\block_00958\block_00958.bin,content
0x101d800,122,65536,0xfb4f2fda,,gfc_extracted\block_00959\block_00959.bin,content
0x1024800,122,65536,0x2dd0cbe7,,gfc_extracted\block_00960\block_00960.bin,content
0x102d800,122,65536,0x13504c3b,,gfc_extracted\block_00961\block_00961.bin,content
0x1034800,122,65536,0x1e5d95a4,,gfc_extracted\block_00962\block_00962.bin,content
0x103b800,122,65536,0x98f07f78,,gfc_extracted\block_00963\block_00963.bin,content
0x1042800,122,17456,0x33c676ab,,gfc_extracted\block_00964\block_00964.bin,content
0x1043800,122,26388,0xb46f332f,.\common\gfx\tracks\barin1_levelinfo_ranking.csv,gfc_extracted\./common/gfx/tracks/barin1_levelinfo_ranking.csv,crc
0x1047800,48,4091,0x4ad1d408,,gfc_extracted\block_00966\block_00966.png,content
0x1048800,122,756,0x7d4f9034,.\common\animations\barin2_anims.csv,gfc_extracted\./common/animations/barin2_anims.csv,crc
0x1049000,122,20156,0x91ac22f6,.\common\gfx\extanim\barin2-anim-cam.igb,gfc_extracted\./common/gfx/extanim/barin2-anim-cam.igb,crc
0x104b800,122,65536,0x67327e15,,gfc_extracted\block_00969\block_00969.bin,content
0x1051000,122,8460,0xc702ec0d,,gfc_extracted\block_00970\block_00970.bin,content
0x1052000,122,64292,0x48676a1b,.\ps2\gfx\extanim\crusher.igb,gfc_extracted\./ps2/gfx/extanim/crusher.igb,crc
0x1057000,122,25258,0x560214a7,.\ps2\gfx\extanim\magnetexport.igb,gfc_extracted\./ps2/gfx/extanim/magnetexport.igb,crc
0x1059800,122,12024,0x84316317,.\common\hud\maps\barin1.png,gfc_extracted\./common/hud/maps/barin1.png,crc
0x105c000,122,16384,0xa334bc8,.\ps2\audio\dsrtbrd1.vag,gfc_extracted\./ps2/audio/dsrtbrd1.vag,crc
0x105f800,122,13152,0x7971590a,.\ps2\audio\doorcrk1.vag,gfc_extracted\./ps2/audio/doorcrk1.vag,crc
0x1062800,122,7664,0xb3aad08a,.\ps2\audio\doorcrk2.vag,gfc_extracted\./ps2/audio/doorcrk2.vag,crc
0x1064800,122,24544,0x9aee8e92,.\ps2\audio\dooropn.vag,gfc_extracted\./ps2/audio/dooropn.vag,crc
0x1069800,122,5360,0xd3ad00d7,.\ps2\audio\rokroll2.vag,gfc_extracted\./ps2/audio/rokroll2.vag,crc
0x106b000,122,5360,0x88368106,.\ps2\audio\ropecrk1.vag,gfc_extracted\./ps2/audio/ropecrk1.vag,crc
0x106c800,122,7840,0xf6caf950,.\ps2\audio\rokroll1.vag,gfc_extracted\./ps2/audio/rokroll1.vag,crc
0x106e800,122,10400,0x75f3a48e,.\ps2\audio\polarl1.vag,gfc_extracted\./ps2/audio/polarl1.vag,crc
