address,hub,direction,distance,peer
0x00583920,0x0050f930,upstream,1,0
0x00583960,0x005118a0,upstream,1,0
0x005839e0,,-,1000000000,0
0x00583ad0,,-,1000000000,0
0x00583b20,0x00512e00,upstream,1,0
0x00583c00,0x0050f930,upstream,1,0
0x00583c40,0x005118a0,upstream,1,0
0x00583cc0,,-,1000000000,0
0x00583db0,,-,1000000000,0
0x00583e00,0x00512e00,upstream,1,0
0x00583ee0,0x005118a0,upstream,1,0
0x00583f60,,-,1000000000,0
0x00584050,,-,1000000000,0
0x005840a0,0x00512e00,upstream,1,0
0x00584180,0x005118a0,upstream,1,0
0x00584220,,-,1000000000,0
0x00584310,,-,1000000000,0
0x00584360,0x0050f930,upstream,1,0
0x005843a0,0x005118a0,upstream,1,0
0x00584420,,-,1000000000,0
0x00584510,,-,1000000000,0
0x00584560,0x00512e00,upstream,1,0
0x00584640,0x0050f930,upstream,1,0
0x00584680,0x005118a0,upstream,1,0
0x00584700,,-,1000000000,0
0x005847f0,,-,1000000000,0
0x00584840,0x00512e00,upstream,1,0
0x00584920,0x0050f930,upstream,1,0
0x00584960,0x005118a0,upstream,1,0
0x005849e0,,-,1000000000,0
0x00584ad0,,-,1000000000,0
0x00584b20,0x00510320,upstream,1,0
0x00584e00,,-,1000000000,0
0x00584ed0,,-,1000000000,0
0x00584fe0,,-,1000000000,0
0x00585300,,-,1000000000,0
0x00585470,,-,1000000000,0
0x005854d0,,-,1000000000,0
0x00585670,,-,1000000000,0
0x005856c0,,-,1000000000,0
0x005857c0,,-,1000000000,0
0x005858b0,,-,1000000000,0
0x005859a0,,-,1000000000,0
0x00585a20,,-,1000000000,0
0x00585b40,,-,1000000000,0
0x00585c00,,-,1000000000,0
0x00585cb0,,-,1000000000,0
0x00585d00,,-,1000000000,0
0x00585d50,,-,1000000000,0
0x005861f0,0x004287e0,upstream,1,0
0x00586730,,-,1000000000,0
0x005867b0,,-,1000000000,0
0x00586a40,,-,1000000000,0
0x00586a60,,-,1000000000,0
0x00586c80,,-,1000000000,0
0x00586d80,,-,1000000000,0
0x00586e40,,-,1000000000,0
0x00586eb0,,-,1000000000,0
0x005870a0,,-,1000000000,0
0x005871a0,,-,1000000000,0
0x00587540,,-,1000000000,0
0x005875f0,,-,1000000000,0
0x00587640,,-,1000000000,0
0x005876a0,,-,1000000000,0
0x005876f0,,-,1000000000,0
0x00587760,,-,1000000000,0
0x00587840,,-,1000000000,0
0x005878f0,,-,1000000000,0
0x00587a10,,-,1000000000,0
0x00587c20,,-,1000000000,0
0x00587fa0,,-,1000000000,0
0x005881b0,,-,1000000000,0
0x00588310,,-,1000000000,0
0x005885b0,,-,1000000000,0
0x005887a0,,-,1000000000,0
0x005888f0,,-,1000000000,0
0x00588910,,-,1000000000,0
0x00588a80,,-,1000000000,0
0x00588aa0,,-,1000000000,0
0x00588b20,,-,1000000000,0
0x00588ca0,,-,1000000000,0
0x00589210,0x00508930,upstream,1,0
0x00589320,0x004f2210,upstream,1,0
0x00589a10,0x00511940,upstream,1,0
0x00589cd0,0x00511940,upstream,1,0
0x00589ef0,0x00511940,upstream,1,0
0x00589f70,,-,1000000000,0
0x00589fc0,,-,1000000000,0
0x0058a010,,-,1000000000,0
0x0058a030,,-,1000000000,0
0x0058a050,,-,1000000000,0
0x0058a070,,-,1000000000,0
0x0058a090,,-,1000000000,0
0x0058a0b0,,-,1000000000,0
0x0058a120,,-,1000000000,0
0x0058a190,,-,1000000000,0
0x0058a200,,-,1000000000,0
0x0058a240,,-,1000000000,0
0x0058a280,,-,1000000000,0
0x0058a2c0,,-,1000000000,0
0x0058a300,,-,1000000000,0
0x0058a340,,-,1000000000,0
0x0058a380,,-,1000000000,0
0x0058a3c0,,-,1000000000,0
0x0058a400,,-,1000000000,0
0x0058a440,,-,1000000000,0
0x0058a490,,-,1000000000,0
0x0058a500,,-,1000000000,0
0x0058a550,,-,1000000000,0
0x0058a5c0,,-,1000000000,0
0x0058a610,,-,1000000000,0
0x0058a6a0,,-,1000000000,0
0x0058a6f0,,-,1000000000,0
0x0058a740,,-,1000000000,0
0x0058a790,,-,1000000000,0
0x0058a7a0,0x0058a7a0,upstream,0,1
0x0058a7f0,0x001071e0,upstream,1,0
0x0058a890,,-,1000000000,0
0x0058a910,,-,1000000000,0
0x0058ab30,,-,1000000000,0
0x0058b030,,-,1000000000,0
0x0058b090,,-,1000000000,1
0x0058b0b0,,-,1000000000,1
0x0058b0d0,,-,1000000000,0
0x0058b1b0,,-,1000000000,0
0x0058b2e0,0x0058a7a0,upstream,1,0
0x0058b330,,-,1000000000,0
0x0058b350,,-,1000000000,0
0x0058b420,,-,1000000000,0
0x0058b4f0,0x0043b320,upstream,2,0
0x0058b570,0x0043b320,upstream,2,0
0x0058b5f0,0x0043b320,upstream,1,0
0x0058b760,0x0043b320,upstream,1,0
0x0058b8d0,0x0043b320,upstream,3,0
0x0058b910,0x0043b320,upstream,3,0
0x0058b950,,-,1000000000,0
0x0058b9d0,,-,1000000000,0
0x0058bac0,,-,1000000000,0
0x0058bb70,,-,1000000000,0
0x0058bc30,,-,1000000000,0
0x0058bd70,,-,1000000000,0
0x0058c090,,-,1000000000,0
0x0058c3a0,,-,1000000000,1
0x0058c4a0,,-,1000000000,0
0x0058c700,,-,1000000000,0
0x0058c7d0,0x0058a7a0,upstream,1,0
0x0058cb30,,-,1000000000,0
0x0058cc00,,-,1000000000,0
0x0058cce0,,-,1000000000,0
0x0058ce00,,-,1000000000,0
0x0058cee0,,-,1000000000,0
0x0058d100,0x0043b320,upstream,1,0
0x0058d220,,-,1000000000,0
0x0058d2f0,,-,1000000000,0
0x0058d3a0,0x0058a7a0,upstream,1,0
0x0058d4c0,,-,1000000000,0
0x0058d570,,-,1000000000,0
0x0058d690,,-,1000000000,0
0x0058d6d0,,-,1000000000,0
0x0058d710,,-,1000000000,0
0x0058d7c0,,-,1000000000,0
0x0058d810,,-,1000000000,0
0x0058d880,,-,1000000000,0
0x0058d9b0,,-,1000000000,0
0x0058da70,,-,1000000000,0
0x0058dac0,,-,1000000000,0
0x0058db10,,-,1000000000,0
0x0058dea0,,-,1000000000,0
0x0058e5b0,,-,1000000000,0
0x0058e620,,-,1000000000,0
0x0058e6e0,,-,1000000000,0
0x0058eb50,0x004f2100,upstream,1,0
0x0058eb80,0x004f2100,upstream,1,0
0x0058ebb0,0x004f2100,upstream,1,0
0x0058ebe0,0x004f2100,upstream,1,0
0x0058ec10,0x004f2100,upstream,1,0
0x0058ec40,0x004f2100,upstream,1,0
0x0058ec70,0x004f2100,upstream,1,0
0x0058eca0,0x004f2100,upstream,1,0
0x0058ecd0,0x004f2100,upstream,1,0
0x0058ed00,0x004f2100,upstream,1,0
0x0058ed30,0x004f2100,upstream,1,0
0x0058ed60,0x004f2100,upstream,1,0
0x0058ed90,0x004f2100,upstream,1,0
0x0058edc0,0x004f2100,upstream,1,0
0x0058edf0,0x004f2100,upstream,1,0
0x0058ee20,0x004f2100,upstream,1,0
0x0058ee50,0x004f2100,upstream,1,0
0x0058eea0,0x0050f930,upstream,1,0
0x0058eee0,0x005118a0,upstream,1,0
0x0058ef50,,-,1000000000,0
0x0058f030,,-,1000000000,0
0x0058f080,,-,1000000000,0
0x0058f170,,-,1000000000,0
0x0058f1c0,0x00510320,upstream,1,0
0x0058f290,0x0050f930,upstream,1,0
0x0058f2d0,0x00511940,upstream,1,0
0x0058f390,,-,1000000000,0
0x0058f490,,-,1000000000,0
0x0058f4e0,0x00510320,upstream,1,0
0x0058f5c0,0x00508930,upstream,2,0
0x0058f600,,-,1000000000,0
0x0058f640,0x005118a0,upstream,1,0
0x0058f6f0,0x00511940,upstream,1,0
0x0058f770,0x00511940,upstream,1,0
0x0058f8d0,,-,1000000000,0
0x0058f9c0,,-,1000000000,0
0x0058fa20,0x00512e00,upstream,1,0
0x0058fd50,,-,1000000000,0
0x0058fe30,,-,1000000000,0
0x0058fe80,0x005118a0,upstream,1,0
0x0058ff80,,-,1000000000,0
0x00590080,,-,1000000000,0
0x005900e0,0x00512e00,upstream,1,0
0x005903a0,,-,1000000000,0
0x00590490,,-,1000000000,0
0x005904e0,0x00510320,upstream,1,0
0x00590730,0x0050f930,upstream,1,0
0x00590770,0x0058a7a0,upstream,1,0
0x00590840,,-,1000000000,0
0x00590930,,-,1000000000,0
0x00590980,0x00510320,upstream,1,0
0x005909f0,0x005118a0,upstream,1,0
0x00590a90,,-,1000000000,0
0x00590b80,,-,1000000000,0
0x00590bd0,0x0050f930,upstream,1,0
0x00590c10,0x005118a0,upstream,1,0
0x00590cb0,,-,1000000000,0
0x00590da0,,-,1000000000,0
0x00590df0,0x005118a0,upstream,1,0
0x00590e90,,-,1000000000,0
0x00590f80,,-,1000000000,0
0x00590fd0,0x0050f930,upstream,1,0
0x00591010,0x0058a7a0,upstream,1,0
0x00591100,,-,1000000000,0
0x005911f0,0x00510320,upstream,1,0
0x00591390,0x005118a0,upstream,1,0
0x00591460,,-,1000000000,0
0x00591550,,-,1000000000,0
0x005915b0,0x00510320,upstream,1,0
0x00591640,0x0050f930,upstream,1,0
0x00591680,,-,1000000000,0
0x00591760,0x00510320,upstream,1,0
0x00591800,0x0050e310,upstream,1,0
0x00591860,0x005118a0,upstream,1,0
0x00591930,0x00511940,upstream,1,0
0x005919b0,,-,1000000000,0
0x00591aa0,,-,1000000000,0
0x00591af0,0x00510320,upstream,1,0
0x00591c00,0x005118a0,upstream,1,0
0x00591c80,,-,1000000000,0
0x00591d70,,-,1000000000,0
0x00591dc0,0x00512e00,upstream,1,0
0x00591ea0,0x00511940,upstream,1,0
0x00592000,,-,1000000000,0
0x005920f0,,-,1000000000,0
0x00592150,0x00510320,upstream,1,0
0x00592380,0x005118a0,upstream,1,0
0x00592410,,-,1000000000,0
0x00592500,,-,1000000000,0
0x00592550,0x00510320,upstream,1,0
0x005925f0,0x0050f930,upstream,1,0
0x00592630,0x005118a0,upstream,1,0
0x00592700,,-,1000000000,0
0x005927f0,,-,1000000000,0
0x00592840,0x00510320,upstream,1,0
0x00592910,0x0051e5a0,upstream,1,0
0x005929d0,,-,1000000000,0
0x00592ac0,,-,1000000000,0
0x00592b10,0x00510320,upstream,1,0
0x00592b80,0x0050f930,upstream,1,0
0x00592bc0,0x0051e5a0,upstream,1,0
0x00592c80,,-,1000000000,0
0x00592d80,0x00510320,upstream,1,0
0x00592df0,0x0050f930,upstream,1,0
0x00592e30,0x005118a0,upstream,1,0
0x005930a0,0x00511940,upstream,1,0
0x00593120,0x00511940,upstream,1,0
0x005931a0,0x00511940,upstream,1,0
0x00593220,,-,1000000000,0
0x00593230,,-,1000000000,0
0x00593240,,-,1000000000,0
0x00593250,,-,1000000000,0
0x00593260,,-,1000000000,0
0x00593270,,-,1000000000,0
0x00593360,,-,1000000000,0
0x005933b0,0x00510320,upstream,1,0
0x00593bf0,0x005118a0,upstream,1,0
0x00593c90,,-,1000000000,0
0x00593d80,,-,1000000000,0
0x00593dd0,0x005118a0,upstream,1,0
0x00593e80,,-,1000000000,0
0x00593f70,,-,1000000000,0
0x00593fd0,0x0050f930,upstream,1,0
0x00594010,0x00511940,upstream,1,0
0x00594160,,-,1000000000,0
0x00594250,,-,1000000000,0
0x005942a0,0x00510320,upstream,1,0
0x00594450,0x005118a0,upstream,1,0
0x005944f0,,-,1000000000,0
0x005945e0,,-,1000000000,0
0x00594630,0x0051e5a0,upstream,1,0
0x00594790,,-,1000000000,0
0x00594880,,-,1000000000,0
0x005948d0,0x00510320,upstream,1,0
0x005949d0,0x005118a0,upstream,1,0
0x00594a70,,-,1000000000,0
0x00594b60,,-,1000000000,0
0x00594bb0,0x0051e5a0,upstream,1,0
0x00594ce0,,-,1000000000,0
0x00594dd0,,-,1000000000,0
0x00594e30,0x00510320,upstream,1,0
0x00594f40,0x005118a0,upstream,1,0
0x00594fe0,,-,1000000000,0
0x005950d0,,-,1000000000,0
0x00595120,0x0051e5a0,upstream,1,0
0x005951f0,,-,1000000000,0
0x005952e0,,-,1000000000,0
0x00595330,0x00510320,upstream,1,0
0x005953c0,0x0050f930,upstream,1,0
0x00595400,0x005118a0,upstream,1,0
0x005954d0,0x00511940,upstream,1,0
0x00595590,,-,1000000000,0
0x00595680,0x005118a0,upstream,1,0
0x00595790,,-,1000000000,0
0x00595880,,-,1000000000,0
0x005958e0,0x00510320,upstream,1,0
0x00595a90,0x0050f930,upstream,1,0
0x00595ad0,0x005118a0,upstream,1,0
0x00595b40,,-,1000000000,0
0x00595c20,,-,1000000000,0
0x00595c70,0x0050f930,upstream,1,0
0x00595cb0,0x0051e5a0,upstream,1,0
0x00595de0,,-,1000000000,0
0x00595ee0,,-,1000000000,0
0x00595f30,0x00510320,upstream,1,0
0x005960c0,,-,1000000000,0
0x005961b0,,-,1000000000,0
0x00596200,0x0050e310,upstream,1,0
0x00596260,0x0051e5a0,upstream,1,0
0x005963c0,,-,1000000000,0
0x005964b0,,-,1000000000,0
0x00596500,0x00510320,upstream,1,0
0x00596640,0x005118a0,upstream,1,0
0x00596700,,-,1000000000,0
0x005967f0,,-,1000000000,0
0x00596840,0x00510320,upstream,1,0
0x005969e0,,-,1000000000,0
0x00596ac0,,-,1000000000,0
0x00596b10,0x00510320,upstream,1,0
0x00596ba0,0x005118a0,upstream,1,0
0x00596c50,,-,1000000000,0
0x00596d40,,-,1000000000,0
0x00596d90,0x005118a0,upstream,1,0
0x00596e40,,-,1000000000,0
0x00596f30,,-,1000000000,0
0x00596f80,0x005118a0,upstream,1,0
0x00597030,,-,1000000000,0
0x00597120,,-,1000000000,0
0x00597170,0x005118a0,upstream,1,0
0x00597220,,-,1000000000,0
0x00597310,,-,1000000000,0
0x00597360,0x005118a0,upstream,1,0
0x00597410,,-,1000000000,0
0x00597500,,-,1000000000,0
0x00597550,0x005118a0,upstream,1,0
0x00597600,,-,1000000000,0
0x005976f0,,-,1000000000,0
0x00597740,0x005118a0,upstream,1,0
0x005977f0,,-,1000000000,0
0x005978e0,,-,1000000000,0
0x00597930,0x005118a0,upstream,1,0
0x005979e0,,-,1000000000,0
0x00597ad0,,-,1000000000,0
0x00597b20,0x005118a0,upstream,1,0
0x00597bd0,,-,1000000000,0
0x00597cc0,,-,1000000000,0
0x00597d10,0x0050f930,upstream,1,0
0x00597d50,0x005118a0,upstream,1,0
0x00597dd0,,-,1000000000,0
0x00597eb0,,-,1000000000,0
0x00597f00,0x005110e0,upstream,1,0
0x00597f60,0x005118a0,upstream,1,0
0x00598050,0x00511940,upstream,1,0
0x005980d0,,-,1000000000,0
0x005981c0,,-,1000000000,0
0x00598210,0x00510320,upstream,1,0
0x005983e0,,-,1000000000,0
0x005984c0,,-,1000000000,0
0x00598510,,-,1000000000,0
0x005985f0,,-,1000000000,0
0x00598640,0x005118a0,upstream,1,0
0x005986e0,,-,1000000000,0
0x005987d0,,-,1000000000,0
0x00598820,0x0050f930,upstream,1,0
0x00598860,0x00511940,upstream,1,0
0x00598970,,-,1000000000,0
0x00598a60,0x00510320,upstream,1,0
0x00598b60,0x005118a0,upstream,1,0
0x00598cb0,0x00511940,upstream,1,0
0x00598d30,0x00511940,upstream,1,0
0x00598db0,,-,1000000000,0
0x00598dc0,,-,1000000000,0
0x00598dd0,,-,1000000000,0
0x00598de0,,-,1000000000,0
0x00598df0,,-,1000000000,0
0x00598e00,0x005110e0,upstream,1,0
0x00598e70,,-,1000000000,0
0x00598f60,,-,1000000000,0
0x00598fb0,0x00510320,upstream,1,0
0x00599340,0x005118a0,upstream,1,0
0x005993e0,,-,1000000000,0
0x005994d0,,-,1000000000,0
0x00599520,0x005118a0,upstream,1,0
0x005995c0,,-,1000000000,0
0x005996b0,,-,1000000000,0
0x00599700,0x0050f930,upstream,1,0
0x00599740,0x005118a0,upstream,1,0
0x005997e0,,-,1000000000,0
0x005998d0,,-,1000000000,0
0x00599920,0x0051e5a0,upstream,1,0
0x00599a80,,-,1000000000,0
0x00599b70,,-,1000000000,0
0x00599bc0,0x00510320,upstream,1,0
0x00599d10,0x00511940,upstream,1,0
0x00599d90,0x0050e310,upstream,1,0
0x00599df0,0x0050e310,upstream,1,0
0x00599e50,0x00511940,upstream,1,0
0x00599f60,,-,1000000000,0
0x0059a050,,-,1000000000,0
0x0059a0a0,0x00510320,upstream,1,0
0x0059a220,0x005118a0,upstream,1,0
0x0059a2c0,,-,1000000000,0
0x0059a3b0,,-,1000000000,0
0x0059a400,0x00511940,upstream,1,0
0x0059a550,,-,1000000000,0
0x0059a640,,-,1000000000,0
0x0059a690,0x00510320,upstream,1,0
0x0059a810,0x00511940,upstream,1,0
0x0059a890,0x005118a0,upstream,1,0
0x0059a9d0,0x00511940,upstream,1,0
0x0059aa50,,-,1000000000,0
0x0059aa60,,-,1000000000,0
0x0059aa70,,-,1000000000,0
0x0059aa80,,-,1000000000,0
0x0059aa90,,-,1000000000,0
0x0059aaa0,0x005110e0,upstream,1,0
0x0059ab20,,-,1000000000,0
0x0059ac10,,-,1000000000,0
0x0059ac60,0x00510320,upstream,1,0
0x0059af60,0x0050f930,upstream,1,0
0x0059afa0,0x005118a0,upstream,1,0
0x0059b0a0,,-,1000000000,0
0x0059b190,,-,1000000000,0
0x0059b1e0,0x00510320,upstream,1,0
0x0059b4b0,0x005118a0,upstream,1,0
0x0059b550,,-,1000000000,0
0x0059b640,,-,1000000000,0
0x0059b690,0x005118a0,upstream,1,0
0x0059b750,,-,1000000000,0
0x0059b840,,-,1000000000,0
0x0059b890,0x00510320,upstream,1,0
0x0059b920,0x005118a0,upstream,1,0
0x0059ba10,,-,1000000000,0
0x0059bb00,,-,1000000000,0
0x0059bb50,0x00510320,upstream,1,0
0x0059bd30,0x005118a0,upstream,1,0
0x0059be00,,-,1000000000,0
0x0059bef0,,-,1000000000,0
0x0059bf40,0x00510320,upstream,1,0
0x0059c010,0x005118a0,upstream,1,0
0x0059c0d0,,-,1000000000,0
0x0059c1c0,,-,1000000000,0
0x0059c210,0x00510320,upstream,1,0
0x0059c2e0,0x00511940,upstream,1,0
0x0059c360,0x00511940,upstream,1,0
0x0059c3e0,0x00511940,upstream,1,0
0x0059c460,0x005118a0,upstream,1,0
0x0059c550,0x00511940,upstream,1,0
0x0059c5d0,0x00511940,upstream,1,0
0x0059c650,,-,1000000000,0
0x0059c750,,-,1000000000,0
0x0059c7b0,0x00510320,upstream,1,0
0x0059c9e0,,-,1000000000,0
0x0059ca20,,-,1000000000,0
0x0059ca60,0x00511940,upstream,1,0
0x0059cbb0,,-,1000000000,0
0x0059cca0,,-,1000000000,0
0x0059ccf0,0x00510320,upstream,1,0
0x0059ce50,0x0050f930,upstream,1,0
0x0059ce90,0x005118a0,upstream,1,0
0x0059cf10,,-,1000000000,0
0x0059cff0,,-,1000000000,0
0x0059d040,0x005118a0,upstream,1,0
0x0059d110,0x005118a0,upstream,1,0
0x0059d1b0,0x00511940,upstream,1,0
0x0059d230,,-,1000000000,0
0x0059d320,,-,1000000000,0
0x0059d380,0x00510320,upstream,1,0
0x0059d490,0x005118a0,upstream,1,0
0x0059d580,,-,1000000000,0
0x0059d670,,-,1000000000,0
0x0059d6c0,0x00512e00,upstream,1,0
0x0059d7c0,0x005118a0,upstream,1,0
0x0059d830,,-,1000000000,0
0x0059d920,,-,1000000000,0
0x0059d9a0,,-,1000000000,0
0x0059d9e0,0x005118a0,upstream,1,0
0x0059db10,0x0051e5a0,upstream,1,0
0x0059dc30,0x00511940,upstream,1,0
0x0059dcb0,,-,1000000000,0
0x0059dda0,,-,1000000000,0
0x0059de00,0x00510320,upstream,1,0
0x0059e050,0x005118a0,upstream,1,0
0x0059e130,,-,1000000000,0
0x0059e220,,-,1000000000,0
0x0059e270,0x00510320,upstream,1,0
0x0059e330,0x0050f930,upstream,1,1
0x0059e370,0x005118a0,upstream,1,0
0x0059e430,,-,1000000000,0
0x0059e520,,-,1000000000,0
0x0059e570,0x00510320,upstream,1,0
0x0059e640,0x005118a0,upstream,1,0
0x0059e6e0,,-,1000000000,0
0x0059e7d0,,-,1000000000,0
0x0059e820,0x0050f930,upstream,1,0
0x0059e860,0x00511940,upstream,1,0
0x0059e920,,-,1000000000,0
0x0059ea10,,-,1000000000,0
0x0059ea60,0x00510320,upstream,1,0
0x0059eb70,0x005118a0,upstream,1,0
0x0059ec10,,-,1000000000,0
0x0059ed00,,-,1000000000,0
0x0059ed50,0x0050f930,upstream,1,0
0x0059ed90,0x005118a0,upstream,1,0
0x0059ee70,,-,1000000000,0
0x0059ef70,,-,1000000000,0
0x0059efc0,0x00512e00,upstream,1,0
0x0059f1f0,,-,1000000000,0
0x0059f2f0,,-,1000000000,0
0x0059f340,0x00510320,upstream,1,0
0x0059f520,,-,1000000000,0
0x0059f600,,-,1000000000,0
0x0059f6f0,,-,1000000000,0
0x0059f740,,-,1000000000,0
0x0059f830,,-,1000000000,0
0x0059f880,0x00510320,upstream,1,0
0x0059fd50,,-,1000000000,0
0x0059fda0,0x005118a0,upstream,1,0
0x0059fe60,,-,1000000000,0
0x0059ff50,,-,1000000000,0
0x0059ffa0,0x00510320,upstream,1,0
0x005a0130,0x0050e310,upstream,1,0
0x005a0190,0x0050e310,upstream,1,0
0x005a01f0,0x005118a0,upstream,1,0
0x005a0370,0x00511940,upstream,1,0
0x005a03f0,0x00511940,upstream,1,0
0x005a0470,0x00511940,upstream,1,0
0x005a04f0,,-,1000000000,0
0x005a0500,,-,1000000000,0
0x005a0510,,-,1000000000,0
0x005a0520,,-,1000000000,0
0x005a0610,,-,1000000000,0
0x005a0660,0x00510320,upstream,1,0
0x005a0b00,0x005118a0,upstream,1,0
0x005a0ba0,,-,1000000000,0
0x005a0c90,,-,1000000000,0
0x005a0ce0,0x0050f930,upstream,1,0
0x005a0d20,0x00511940,upstream,1,0
0x005a0de0,,-,1000000000,0
0x005a0ed0,,-,1000000000,0
0x005a0f20,0x00510320,upstream,1,0
0x005a1030,0x0050f930,upstream,1,0
0x005a1070,0x005118a0,upstream,1,0
0x005a1190,0x00511940,upstream,1,0
0x005a1210,,-,1000000000,0
0x005a1220,,-,1000000000,0
0x005a1320,,-,1000000000,0
0x005a1370,0x00510320,upstream,1,0
0x005a1670,,-,1000000000,0
0x005a1750,,-,1000000000,0
0x005a1840,,-,1000000000,0
0x005a1890,0x0050f930,upstream,1,0
0x005a18d0,0x00511940,upstream,1,0
0x005a19e0,,-,1000000000,0
0x005a1ad0,,-,1000000000,0
0x005a1b20,0x00510320,upstream,1,0
0x005a1cb0,0x0050f930,upstream,1,1
0x005a1cf0,0x005118a0,upstream,1,0
0x005a1fa0,,-,1000000000,0
0x005a20a0,0x00510320,upstream,1,0
0x005a2b50,0x00508930,upstream,2,0
0x005a2c40,,-,1000000000,0
0x005a2d30,,-,1000000000,0
0x005a2d80,0x00510320,upstream,1,0
0x005a2e50,0x0050e310,upstream,1,0
0x005a2eb0,0x0058a7a0,upstream,1,0
0x005a2fa0,,-,1000000000,0
0x005a3090,,-,1000000000,0
0x005a30e0,0x00510320,upstream,1,0
0x005a31b0,0x005118a0,upstream,1,0
0x005a3240,,-,1000000000,0
0x005a3330,,-,1000000000,0
0x005a3380,0x00510320,upstream,1,0
0x005a33f0,0x005118a0,upstream,1,0
0x005a34c0,,-,1000000000,0
0x005a35b0,,-,1000000000,0
0x005a3600,0x00510320,upstream,1,0
0x005a3710,0x0050f930,upstream,1,0
0x005a3750,0x005118a0,upstream,1,0
0x005a37f0,,-,1000000000,0
0x005a38e0,,-,1000000000,0
0x005a3930,0x005118a0,upstream,1,0
0x005a3a60,0x00511940,upstream,1,0
0x005a3ae0,0x00511940,upstream,1,0
0x005a3b60,,-,1000000000,0
0x005a3c60,,-,1000000000,0
0x005a3cb0,0x00510320,upstream,1,0
0x005a4170,,-,1000000000,0
0x005a4260,,-,1000000000,0
0x005a42b0,0x0050f930,upstream,1,0
0x005a42f0,0x00511940,upstream,1,0
0x005a43e0,,-,1000000000,0
0x005a44d0,,-,1000000000,0
0x005a4520,0x00510320,upstream,1,0
0x005a46d0,0x005118a0,upstream,1,0
0x005a4770,,-,1000000000,0
0x005a4860,,-,1000000000,0
0x005a48b0,0x0050f930,upstream,1,1
0x005a48f0,0x005118a0,upstream,1,0
0x005a49c0,,-,1000000000,0
0x005a4ab0,0x00510320,upstream,1,0
0x005a4b80,0x005118a0,upstream,1,0
0x005a4c20,,-,1000000000,0
0x005a4d10,,-,1000000000,0
0x005a4d60,0x005118a0,upstream,1,0
0x005a4e50,0x00511940,upstream,1,0
0x005a4ed0,0x00511940,upstream,1,0
0x005a4f50,0x00511940,upstream,1,0
0x005a4fd0,,-,1000000000,0
0x005a50c0,,-,1000000000,0
0x005a5110,0x00510320,upstream,1,0
0x005a5300,,-,1000000000,0
0x005a53f0,,-,1000000000,0
0x005a5440,0x00510320,upstream,1,0
0x005a5500,0x0050f930,upstream,1,0
0x005a5540,0x005118a0,upstream,1,0
0x005a55f0,,-,1000000000,0
0x005a56e0,,-,1000000000,0
0x005a5730,0x005118a0,upstream,1,0
0x005a57d0,,-,1000000000,0
0x005a58c0,,-,1000000000,0
0x005a5910,0x0050e310,upstream,1,0
0x005a5970,0x0050e310,upstream,1,0
0x005a59d0,0x0050e310,upstream,1,0
0x005a5a30,0x0050f930,upstream,1,0
0x005a5a70,0x00511940,upstream,1,0
0x005a5bc0,,-,1000000000,0
0x005a5cb0,,-,1000000000,0
0x005a5d00,0x00510320,upstream,1,0
0x005a5f40,,-,1000000000,0
0x005a6020,,-,1000000000,0
0x005a6070,0x00510320,upstream,1,0
0x005a6130,0x005118a0,upstream,1,0
0x005a61d0,,-,1000000000,0
0x005a62c0,,-,1000000000,0
0x005a6310,0x0050e310,upstream,1,0
0x005a6370,0x0050f930,upstream,1,0
0x005a63b0,0x00511940,upstream,1,0
0x005a6470,,-,1000000000,0
0x005a6560,,-,1000000000,0
0x005a65b0,0x00510320,upstream,1,0
0x005a66b0,0x005118a0,upstream,1,0
0x005a67b0,0x00511940,upstream,1,0
0x005a6830,0x00511940,upstream,1,0
0x005a68b0,0x00511940,upstream,1,0
0x005a6930,,-,1000000000,0
0x005a6a20,,-,1000000000,0
0x005a6a70,0x00510320,upstream,1,0
0x005a6c70,0x0050f930,upstream,1,0
0x005a6cb0,0x005118a0,upstream,1,0
0x005a6d60,,-,1000000000,0
0x005a6e50,,-,1000000000,0
0x005a6ea0,0x005118a0,upstream,1,0
0x005a6f40,,-,1000000000,0
0x005a7030,,-,1000000000,0
0x005a7080,0x0050f930,upstream,1,0
0x005a70c0,0x005118a0,upstream,1,0
0x005a7160,,-,1000000000,0
0x005a7250,,-,1000000000,0
0x005a72a0,0x0050f930,upstream,1,0
0x005a72e0,0x00511940,upstream,1,0
0x005a73f0,,-,1000000000,0
0x005a74e0,,-,1000000000,0
0x005a7530,0x00510320,upstream,1,0
0x005a7680,0x005118a0,upstream,1,0
0x005a7720,,-,1000000000,0
0x005a7810,,-,1000000000,0
0x005a7860,0x0050f930,upstream,1,0
0x005a78a0,0x005118a0,upstream,1,0
0x005a7980,,-,1000000000,0
0x005a7a80,,-,1000000000,0
0x005a7ae0,0x00510320,upstream,1,0
0x005a7e30,,-,1000000000,0
0x005a7f20,,-,1000000000,0
0x005a7f70,0x0050f930,upstream,1,0
0x005a7fb0,0x00511940,upstream,1,0
0x005a8100,,-,1000000000,0
0x005a81f0,,-,1000000000,0
0x005a8240,0x00510320,upstream,1,0
0x005a83d0,0x005118a0,upstream,1,0
0x005a8470,,-,1000000000,0
0x005a8560,,-,1000000000,0
0x005a85b0,0x005118a0,upstream,1,0
0x005a8690,,-,1000000000,0
0x005a8780,,-,1000000000,0
0x005a87d0,0x00510320,upstream,1,0
0x005a8970,0x005118a0,upstream,1,0
0x005a8a10,,-,1000000000,0
