address,name,module,status,arg,label,provenance,confidence,hops,vias
0x004d1530,0x004d1530,,stub_code,a2,int,DIRECT,0.50,5,-;0x004d1570->0x004d1530;0x004d1620->0x004d1530;0x004d18b0->0x004d1530
0x004d1530,0x004d1530,,stub_code,a3,int,DIRECT,0.50,5,-;0x004d1570->0x004d1530;0x004d1620->0x004d1530;0x004d18b0->0x004d1530
0x004d1530,0x004d1530,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1570,0x004d1570,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1570,0x004d1570,,stub_code,a1,int,DIRECT,0.50,2,-;0x004d14d0->0x004d1570
0x004d1570,0x004d1570,,stub_code,a2,int,DIRECT,0.50,4,-;0x004d14d0->0x004d1570
0x004d1570,0x004d1570,,stub_code,a3,int,DIRECT,0.50,4,-;0x004d14d0->0x004d1570
0x004d1570,0x004d1570,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1620,0x004d1620,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1620,0x004d1620,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1620,0x004d1620,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1620,0x004d1620,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1620,0x004d1620,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d16e0,0x004d16e0,,,a0,Unknown_a0_34,CALL_PROPAGATED,0.64,1,0x00520470->0x004d16e0
0x004d16e0,0x004d16e0,,,a1,int,CALL_PROPAGATED,0.42,1,0x00520470->0x004d16e0
0x004d16e0,0x004d16e0,,,a2,int,HEURISTIC,0.42,2,0x002f9f60->0x004d16e0;0x004e69a0->0x004d16e0;0x004ecec0->0x004d16e0;0x00520470->0x004d16e0;0x00545d60->0x004d16e0
0x004d16e0,0x004d16e0,,,a3,int,HEURISTIC,0.42,2,0x002f9f60->0x004d16e0;0x004c6780->0x004d16e0;0x004e69a0->0x004d16e0;0x004ecec0->0x004d16e0;0x00520470->0x004d16e0;0x00545d60->0x004d16e0
0x004d17e0,0x004d17e0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d17e0,0x004d17e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d17e0,0x004d17e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d17e0,0x004d17e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d17e0,0x004d17e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1870,0x004d1870,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1870,0x004d1870,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1870,0x004d1870,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1870,0x004d1870,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1870,0x004d1870,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d18b0,0x004d18b0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d18b0,0x004d18b0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d18b0,0x004d18b0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d18b0,0x004d18b0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d18b0,0x004d18b0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1980,0x004d1980,,,a0,int,CALL_PROPAGATED,0.42,3,0x00119b40->0x004d1980;0x004d1870->0x004d1980;0x004d1a70->0x004d1980
0x004d1980,0x004d1980,,,a1,int,CALL_PROPAGATED,0.42,6,0x00119b40->0x004d1980;0x004d1870->0x004d1980;0x004d1a70->0x004d1980
0x004d1980,0x004d1980,,,a2,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1980;0x004d1870->0x004d1980;0x004d1a70->0x004d1980
0x004d1980,0x004d1980,,,a3,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1980;0x004d1870->0x004d1980;0x004d1a70->0x004d1980
0x004d1a70,0x004d1a70,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1a70,0x004d1a70,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1a70,0x004d1a70,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1a70,0x004d1a70,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1a70,0x004d1a70,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d1ad0,0x004d1ad0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1ad0,0x004d1ad0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1ad0,0x004d1ad0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1ad0,0x004d1ad0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1ad0,0x004d1ad0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1b60,0x004d1b60,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1b60,0x004d1b60,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1b60,0x004d1b60,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1b60,0x004d1b60,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1b60,0x004d1b60,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1bf0,0x004d1bf0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1bf0,0x004d1bf0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1bf0,0x004d1bf0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1bf0,0x004d1bf0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1bf0,0x004d1bf0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1c30,0x004d1c30,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1c30,0x004d1c30,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1c30,0x004d1c30,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1c30,0x004d1c30,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1c30,0x004d1c30,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1cf0,0x004d1cf0,,,a0,Unknown_a0_34,CALL_PROPAGATED,0.64,1,0x005202c0->0x004d1cf0
0x004d1cf0,0x004d1cf0,,,a1,int,CALL_PROPAGATED,0.42,6,0x00119b40->0x004d1cf0;0x004d1bf0->0x004d1cf0;0x004d1de0->0x004d1cf0;0x005202c0->0x004d1cf0
0x004d1cf0,0x004d1cf0,,,a2,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1cf0;0x004d1bf0->0x004d1cf0;0x004d1de0->0x004d1cf0;0x004e5d40->0x004d1cf0;0x004ecec0->0x004d1cf0;0x005202c0->0x004d1cf0
0x004d1cf0,0x004d1cf0,,,a3,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1cf0;0x004d1bf0->0x004d1cf0;0x004d1de0->0x004d1cf0;0x004dc2d0->0x004d1cf0;0x004e42c0->0x004d1cf0;0x004e5d40->0x004d1cf0;0x004ebe50->0x004d1cf0;0x004ec810->0x004d1cf0;0x004ecec0->0x004d1cf0;0x005202c0->0x004d1cf0;0x00545220->0x004d1cf0;0x00545fd0->0x004d1cf0;0x00547640->0x004d1cf0;0x00548000->0x004d1cf0;0x0054bdc0->0x004d1cf0;0x0054c540->0x004d1cf0
0x004d1de0,0x004d1de0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1de0,0x004d1de0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1de0,0x004d1de0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1de0,0x004d1de0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1de0,0x004d1de0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d1e30,0x004d1e30,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1e30,0x004d1e30,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1e30,0x004d1e30,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1e30,0x004d1e30,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1e30,0x004d1e30,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1ec0,0x004d1ec0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1ec0,0x004d1ec0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1ec0,0x004d1ec0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1ec0,0x004d1ec0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1ec0,0x004d1ec0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1f00,0x004d1f00,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d1f00,0x004d1f00,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d1f00,0x004d1f00,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d1f00,0x004d1f00,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d1f00,0x004d1f00,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d1fe0,0x004d1fe0,,,a0,int,CALL_PROPAGATED,0.42,3,0x00119b40->0x004d1fe0;0x004d1ec0->0x004d1fe0;0x004d20d0->0x004d1fe0
0x004d1fe0,0x004d1fe0,,,a1,int,CALL_PROPAGATED,0.42,6,0x00119b40->0x004d1fe0;0x004d1ec0->0x004d1fe0;0x004d20d0->0x004d1fe0
0x004d1fe0,0x004d1fe0,,,a2,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1fe0;0x004d1ec0->0x004d1fe0;0x004d20d0->0x004d1fe0
0x004d1fe0,0x004d1fe0,,,a3,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d1fe0;0x004d1ec0->0x004d1fe0;0x004d20d0->0x004d1fe0
0x004d20d0,0x004d20d0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d20d0,0x004d20d0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d20d0,0x004d20d0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d20d0,0x004d20d0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d20d0,0x004d20d0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2130,0x004d2130,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2130,0x004d2130,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2130,0x004d2130,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2130,0x004d2130,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2130,0x004d2130,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d21c0,0x004d21c0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d21c0,0x004d21c0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d21c0,0x004d21c0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d21c0,0x004d21c0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d21c0,0x004d21c0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2250,0x004d2250,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2250,0x004d2250,,stub_code,a1,int,DIRECT,0.50,4,-;0x00151d40->0x004d2250;0x00260a30->0x004d2250
0x004d2250,0x004d2250,,stub_code,a2,int,DIRECT,0.50,6,-;0x00151d40->0x004d2250;0x00260a30->0x004d2250;0x0033c810->0x004d2250;0x0055fe80->0x004d2250
0x004d2250,0x004d2250,,stub_code,a3,int,DIRECT,0.50,10,-;0x00151d40->0x004d2250;0x00260a30->0x004d2250;0x0026a000->0x004d2250;0x0033c810->0x004d2250;0x0055fe80->0x004d2250
0x004d2250,0x004d2250,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2290,0x004d2290,,,a0,int,CALL_PROPAGATED,0.42,1,0x004d2250->0x004d2290;0x004d2370->0x004d2290
0x004d2290,0x004d2290,,,a1,int,CALL_PROPAGATED,0.42,5,0x004d2250->0x004d2290;0x004d2370->0x004d2290
0x004d2290,0x004d2290,,,a2,int,CALL_PROPAGATED,0.42,7,0x004d2250->0x004d2290;0x004d2370->0x004d2290
0x004d2290,0x004d2290,,,a3,int,CALL_PROPAGATED,0.42,11,0x004d2250->0x004d2290;0x004d2370->0x004d2290
0x004d2370,0x004d2370,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2370,0x004d2370,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2370,0x004d2370,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2370,0x004d2370,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2370,0x004d2370,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d23e0,0x004d23e0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d23e0,0x004d23e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d23e0,0x004d23e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d23e0,0x004d23e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d23e0,0x004d23e0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2430,0x004d2430,,stub_code,a0,int,DIRECT,0.50,1,-;0x00520160->0x004d2430
0x004d2430,0x004d2430,,stub_code,a1,int,DIRECT,0.50,1,-;0x00520160->0x004d2430
0x004d2430,0x004d2430,,stub_code,a2,int,DIRECT,0.50,1,-;0x00520160->0x004d2430
0x004d2430,0x004d2430,,stub_code,a3,int,DIRECT,0.50,1,-;0x00520160->0x004d2430
0x004d2430,0x004d2430,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2470,0x004d2470,,,a0,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2470;0x004d2430->0x004d2470;0x004d2560->0x004d2470
0x004d2470,0x004d2470,,,a1,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2470;0x004d2430->0x004d2470;0x004d2560->0x004d2470
0x004d2470,0x004d2470,,,a2,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2470;0x004d2430->0x004d2470;0x004d2560->0x004d2470
0x004d2470,0x004d2470,,,a3,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2470;0x004d2430->0x004d2470;0x004d2560->0x004d2470
0x004d2560,0x004d2560,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2560,0x004d2560,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2560,0x004d2560,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2560,0x004d2560,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2560,0x004d2560,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d25b0,0x004d25b0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d25b0,0x004d25b0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d25b0,0x004d25b0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d25b0,0x004d25b0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d25b0,0x004d25b0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d26f0,0x004d26f0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d26f0,0x004d26f0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d26f0,0x004d26f0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d26f0,0x004d26f0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d26f0,0x004d26f0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d27c0,0x004d27c0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d27c0,0x004d27c0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d27c0,0x004d27c0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d27c0,0x004d27c0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d27c0,0x004d27c0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2820,0x004d2820,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2820,0x004d2820,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2820,0x004d2820,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2820,0x004d2820,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2820,0x004d2820,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2880,0x004d2880,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2880,0x004d2880,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2880,0x004d2880,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2880,0x004d2880,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2880,0x004d2880,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d28e0,0x004d28e0,,stub_code,a0,int,DIRECT,0.50,1,-;0x00516fb0->0x004d28e0;0x00520160->0x004d28e0
0x004d28e0,0x004d28e0,,stub_code,a1,int,DIRECT,0.50,1,-;0x0023aa10->0x004d28e0;0x00516fb0->0x004d28e0;0x00520160->0x004d28e0
0x004d28e0,0x004d28e0,,stub_code,a2,int,DIRECT,0.50,1,-;0x0023aa10->0x004d28e0;0x00516fb0->0x004d28e0;0x00520160->0x004d28e0
0x004d28e0,0x004d28e0,,stub_code,a3,int,DIRECT,0.50,3,-;0x0023aa10->0x004d28e0;0x00516fb0->0x004d28e0;0x00520160->0x004d28e0
0x004d28e0,0x004d28e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2920,0x004d2920,,,a0,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2920;0x004d28e0->0x004d2920;0x004d2a00->0x004d2920
0x004d2920,0x004d2920,,,a1,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2920;0x004d28e0->0x004d2920;0x004d2a00->0x004d2920
0x004d2920,0x004d2920,,,a2,int,CALL_PROPAGATED,0.42,2,0x004d06b0->0x004d2920;0x004d28e0->0x004d2920;0x004d2a00->0x004d2920
0x004d2920,0x004d2920,,,a3,int,CALL_PROPAGATED,0.42,4,0x004d06b0->0x004d2920;0x004d28e0->0x004d2920;0x004d2a00->0x004d2920
0x004d2a00,0x004d2a00,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2a00,0x004d2a00,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2a00,0x004d2a00,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2a00,0x004d2a00,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2a00,0x004d2a00,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2a50,0x004d2a50,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2a50,0x004d2a50,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2a50,0x004d2a50,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2a50,0x004d2a50,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2a50,0x004d2a50,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2bb0,0x004d2bb0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2bb0,0x004d2bb0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2bb0,0x004d2bb0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2bb0,0x004d2bb0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2bb0,0x004d2bb0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2c00,0x004d2c00,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2c00,0x004d2c00,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2c00,0x004d2c00,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2c00,0x004d2c00,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2c00,0x004d2c00,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2ca0,0x004d2ca0,,,a0,int,CALL_PROPAGATED,0.42,1,0x004d2d90->0x004d2ca0
0x004d2ca0,0x004d2ca0,,,a1,int,CALL_PROPAGATED,0.42,1,0x004d2d90->0x004d2ca0
0x004d2ca0,0x004d2ca0,,,a2,int,CALL_PROPAGATED,0.42,1,0x004d2d90->0x004d2ca0
0x004d2ca0,0x004d2ca0,,,a3,int,CALL_PROPAGATED,0.42,1,0x004d2d90->0x004d2ca0
0x004d2d90,0x004d2d90,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2d90,0x004d2d90,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2d90,0x004d2d90,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2d90,0x004d2d90,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2d90,0x004d2d90,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2de0,0x004d2de0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2de0,0x004d2de0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2de0,0x004d2de0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2de0,0x004d2de0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2de0,0x004d2de0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d2e80,0x004d2e80,,,a0,int,CALL_PROPAGATED,0.42,1,0x004d06b0->0x004d2e80;0x004d2f70->0x004d2e80
0x004d2e80,0x004d2e80,,,a1,int,CALL_PROPAGATED,0.42,1,0x004d06b0->0x004d2e80;0x004d2f70->0x004d2e80
0x004d2e80,0x004d2e80,,,a2,int,CALL_PROPAGATED,0.42,1,0x004d06b0->0x004d2e80;0x004d2f70->0x004d2e80
0x004d2e80,0x004d2e80,,,a3,int,CALL_PROPAGATED,0.42,1,0x004d06b0->0x004d2e80;0x004d2f70->0x004d2e80
0x004d2f70,0x004d2f70,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2f70,0x004d2f70,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2f70,0x004d2f70,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2f70,0x004d2f70,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2f70,0x004d2f70,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d2fc0,0x004d2fc0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d2fc0,0x004d2fc0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d2fc0,0x004d2fc0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d2fc0,0x004d2fc0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d2fc0,0x004d2fc0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d3000,0x004d3000,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d3000,0x004d3000,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d3000,0x004d3000,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d3000,0x004d3000,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d3000,0x004d3000,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d30c0,0x004d30c0,,,a0,int,CALL_PROPAGATED,0.42,1,0x004d2fc0->0x004d30c0;0x004d31b0->0x004d30c0
0x004d30c0,0x004d30c0,,,a1,int,CALL_PROPAGATED,0.42,1,0x004d2fc0->0x004d30c0;0x004d31b0->0x004d30c0
0x004d30c0,0x004d30c0,,,a2,int,CALL_PROPAGATED,0.42,2,0x004d2fc0->0x004d30c0;0x004d31b0->0x004d30c0;0x004ecec0->0x004d30c0
0x004d30c0,0x004d30c0,,,a3,int,CALL_PROPAGATED,0.42,2,0x004d2fc0->0x004d30c0;0x004d31b0->0x004d30c0;0x004ecec0->0x004d30c0
0x004d31b0,0x004d31b0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d31b0,0x004d31b0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d31b0,0x004d31b0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d31b0,0x004d31b0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d31b0,0x004d31b0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d3200,0x004d3200,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d3200,0x004d3200,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d3200,0x004d3200,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d3200,0x004d3200,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d3200,0x004d3200,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d33e0,0x004d33e0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d33e0,0x004d33e0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d33e0,0x004d33e0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d33e0,0x004d33e0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d33e0,0x004d33e0,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d3420,0x004d3420,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d3420,0x004d3420,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d3420,0x004d3420,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d3420,0x004d3420,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d3420,0x004d3420,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d34e0,0x004d34e0,,,a0,int,CALL_PROPAGATED,0.42,3,0x00119b40->0x004d34e0;0x002d6c40->0x004d34e0;0x002e33e0->0x004d34e0;0x002e9480->0x004d34e0;0x002fedf0->0x004d34e0;0x00308680->0x004d34e0;0x00309c60->0x004d34e0;0x00314af0->0x004d34e0;0x004d33e0->0x004d34e0;0x004d35d0->0x004d34e0
0x004d34e0,0x004d34e0,,,a1,int,CALL_PROPAGATED,0.42,6,0x00119b40->0x004d34e0;0x004d33e0->0x004d34e0;0x004d35d0->0x004d34e0
0x004d34e0,0x004d34e0,,,a2,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d34e0;0x002cf4a0->0x004d34e0;0x00322240->0x004d34e0;0x003227c0->0x004d34e0;0x004d33e0->0x004d34e0;0x004d35d0->0x004d34e0
0x004d34e0,0x004d34e0,,,a3,int,CALL_PROPAGATED,0.42,5,0x00119b40->0x004d34e0;0x002cf4a0->0x004d34e0;0x00322240->0x004d34e0;0x003227c0->0x004d34e0;0x004d33e0->0x004d34e0;0x004d35d0->0x004d34e0
0x004d35d0,0x004d35d0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d35d0,0x004d35d0,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d35d0,0x004d35d0,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d35d0,0x004d35d0,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d35d0,0x004d35d0,,stub_code,ret,ptr,DIRECT,0.70,0,-
0x004d3620,0x004d3620,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d3620,0x004d3620,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d3620,0x004d3620,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d3620,0x004d3620,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d3620,0x004d3620,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d3740,0x004d3740,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d3740,0x004d3740,,stub_code,a1,int,DIRECT,0.50,0,-
0x004d3740,0x004d3740,,stub_code,a2,int,DIRECT,0.50,0,-
0x004d3740,0x004d3740,,stub_code,a3,int,DIRECT,0.50,0,-
0x004d3740,0x004d3740,,stub_code,ret,ptr,RETURN_PROPAGATED,0.70,0,-
0x004d37d0,0x004d37d0,,stub_code,a0,int,DIRECT,0.50,0,-
0x004d37d0,0x004d37d0,,stub_code,a1,int,DIRECT,0.50,1,-;0x0031b210->0x004d37d0
